file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	The Raggedy Man	41	304	0.7032941176470588	0.3223684210526316	0.3902439024390244	0.2041594822260908	0.6111111111111112
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	The Man in the Moon	60	349	0.7736000000000001	0.47564469914040114	0.1	0.6993928333798717	0.8095238095238095
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	Little Orphant Annie	49	349	0.7400666666666667	0.3954154727793696	0.4489795918367347	0.6365676303119868	0.9411764705882353
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	Our Hired Girl	45	309	0.8043076923076923	0.31715210355987056	0.3111111111111111	0.1932014440983728	0.8421052631578947
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	A Life-Lesson	21	117	0.6738235294117647	0.38461538461538464	0.2857142857142857	0.23218936251634403	0.9
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	The Old Swimmin'-Hole	40	402	0.7750708215297452	0.4900497512437811	0.2	0.12963994249547645	0.6363636363636364
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	WHEN SHE COMES HOME	14	116	0.815820895522388	0.4224137931034483	0.21428571428571427	0.13743685418725535	0.5
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	THE LITTLE RED RIBBON	16	145	0.7020833333333334	0.45517241379310347	0.375	0.08963850784744323	0.875
eng_american_james_whitcomb_riley.txt	James Whitcomb Riley	"When the Frost is on the Punkin"	33	357	0.7118181818181818	0.5210084033613446	0.18181818181818182	0.22116438031542723	0.5714285714285714
eng_american_john_esten_cooke.txt	John Esten Cooke	THE BAND IN THE PINES	16	102	0.7475471698113207	0.43137254901960786	0.25	0.16521862300345802	0.75
eng_american_john_r_thompson.txt	John R. Thompson	THE BURIAL OF LATANÉ	42	336	0.8393728222996516	0.4166666666666667	0.09523809523809523	0.1559397956610027	0.7894736842105263
eng_american_john_r_thompson.txt	John R. Thompson	MUSIC IN CAMP	76	428	0.8006332453825857	0.3621495327102804	0.15789473684210525	0.2074050562726369	0.28125
eng_american_john_r_thompson.txt	John R. Thompson	LEE TO THE REAR	80	606	0.7827289048473968	0.4273927392739274	0.1875	0.16537913949000063	0.6388888888888888
eng_american_john_r_thompson.txt	John R. Thompson	ON TO RICHMOND	142	888	0.7893444576877234	0.44819819819819817	0.176056338028169	0.3891315752316969	0.5873015873015873
eng_american_john_r_thompson.txt	John R. Thompson	OBSEQUIES OF STUART	72	505	0.8511842105263158	0.4297029702970297	0.09722222222222222	0.23220724343047155	0.35714285714285715
eng_american_josiah_gilbert_holland.txt	Josiah Gilbert Holland (1819-1881)	LULLABY	22	108	0.5722033898305084	0.3611111111111111	0.2727272727272727	0.3126285743728543	0.2857142857142857
eng_american_josiah_gilbert_holland.txt	Josiah Gilbert Holland (1819-1881)	CRADLE SONG	50	320	0.7343911439114391	0.46875	0.12	0.27243118397129207	0.6521739130434783
eng_american_josiah_gilbert_holland.txt	Josiah Gilbert Holland (1819-1881)	A SONG OF DOUBT.	20	132	0.6824096385542169	0.3712121212121212	0.2	0.2414754159168065	0.6
eng_american_josiah_gilbert_holland.txt	Josiah Gilbert Holland (1819-1881)	A SONG OF FAITH.	20	130	0.720246913580247	0.38461538461538464	0.2	0.21483446221182986	0.8
eng_american_laura_lorrimer.txt	Laura Lorrimer	ALABAMA	36	191	0.8326760563380281	0.38219895287958117	0.08333333333333333	0.23006882243685686	0.6470588235294118
