# LINE-FINAL word counts over corpus/song/eng_*, PER AUTHOR.
#
# Generated by quality/build_song_frequency.py. Declared in data/sources.tsv,
# which states what this file may NOT be used to score.
#
# NOT INDEPENDENT OF corpus/song/. These counts ARE that corpus, so scoring
# any text drawn from it requires leave-one-author-out, which is what the
# `author` column is for -- doctrine 13, a resource used to score a cell may
# not be derived from that cell. `quality/frequency.py` refuses to serve this
# table for an author it contains unless `leave_out=` is passed.
#
# `author` is the corpus file's basename without `.txt`, which is the key
# `data/lyricists.tsv:corpus_path` uses.
#
# THE PERIOD IS A COORDINATE OF THIS FILE, NOT A FOOTNOTE. All 143 authors
# died in or before 1929 (median 1867), because the provenance gate admits
# nothing later. So this is a model of what was predictable in ENGLISH SUNG
# VERSE BEFORE 1930, and `thee` is its rank-2 line-final word. Doctrine 11
# has already caught two features reading period rather than quality; assume
# this one does too until a measurement says otherwise.
word	author	count
defeating	eng_british_arthur_hugh_clough	1
defect	eng_hall_ws_gilbert	1
defence	eng_british_elizabeth_barrett_browning	1
defence	eng_british_lewis_carroll	1
defence	eng_british_percy_bysshe_shelley	1
defence	eng_british_robert_herrick	1
defence	eng_celtic_james_hogg	1
defence	eng_hymn_addison	1
defence	eng_hymn_charles_wesley	1
defend	eng_american_abram_joseph_ryan	1
defend	eng_british_adelaide_anne_procter	1
defend	eng_celtic_thomas_moore	1
defend	eng_hall_john_gay	1
defend	eng_hall_thomas_durfey	1
defend	eng_hymn_addison	1
defend	eng_hymn_montgomery	1
defended	eng_british_william_wordsworth	1
defense	eng_hymn_watts	1
defiance	eng_celtic_robert_burns	1
defied	eng_hymn_cowper	1
defies	eng_hymn_charles_wesley	1
define	eng_american_george_pope_morris	1
define	eng_celtic_robert_burns	1
define	eng_hall_ws_gilbert	1
definitions	eng_celtic_robert_burns	1
deform	eng_british_percy_bysshe_shelley	1
defraud	eng_hymn_watts	1
defy	eng_british_lewis_carroll	1
defy	eng_british_thomas_campion	1
defy	eng_hymn_watts	1
defying	eng_hall_thomas_durfey	1
degrade	eng_hall_thomas_durfey	1
degraded	eng_british_frances_anne_kemble	1
degree	eng_british_john_dowland	1
degree	eng_hall_john_gay	1
degree	eng_hall_ws_gilbert	1
degree	eng_parlour_thomas_haynes_bayly	1
degrees	eng_american_margaret_junkin_preston	1
degrees	eng_british_christina_rossetti	1
degrees	eng_british_robert_herrick	1
degrees	eng_celtic_robert_burns	1
degrees	eng_hall_john_clare	1
degrees	eng_hall_john_gay	1
degrees	eng_hall_ws_gilbert	1
deign	eng_british_arthur_hugh_clough	1
deities	eng_british_richard_lovelace	1
deities	eng_british_sir_john_suckling	1
deity	eng_british_emily_bronte	1
deity	eng_british_richard_lovelace	1
deity	eng_celtic_robert_burns	1
deity	eng_hymn_watts	1
dejected	eng_british_robert_herrick	1
dejected	eng_british_thomas_campion	1
delay	eng_british_charles_kingsley	1
delay	eng_british_lewis_carroll	1
delay	eng_british_percy_bysshe_shelley	1
delay	eng_british_samuel_taylor_coleridge	1
delay	eng_british_thomas_campion	1
delay	eng_hall_william_barnes	1
delay	eng_hall_ws_gilbert	1
delay	eng_hymn_charles_wesley	1
delay	eng_hymn_crosby	1
delay	eng_hymn_doddridge	1
delayed	eng_american_abram_joseph_ryan	1
delays	eng_british_robert_herrick	1
delays	eng_celtic_thomas_moore	1
delegated	eng_hall_thomas_durfey	1
delicacy	eng_british_robert_herrick	1
delight	eng_american_edgar_allan_poe	1
delight	eng_american_john_greenleaf_whittier	1
delight	eng_american_josiah_gilbert_holland	1
delight	eng_american_louise_chandler_moulton	1
delight	eng_american_nathaniel_parker_willis	1
delight	eng_american_nora_perry	1
delight	eng_american_rose_terry_cooke	1
delight	eng_american_theodore_ohara	1
delight	eng_british_edward_lear	1
delight	eng_british_elizabeth_barrett_browning	1
delight	eng_british_emily_bronte	1
delight	eng_british_jean_ingelow	1
delight	eng_british_lewis_carroll	1
delight	eng_british_lord_byron	1
delight	eng_british_matthew_arnold	1
delight	eng_british_percy_bysshe_shelley	1
delight	eng_british_richard_lovelace	1
delight	eng_british_robert_louis_stevenson	1
delight	eng_british_william_wordsworth	1
delight	eng_celtic_carolina_oliphant_lady_nairne	1
delight	eng_celtic_thomas_moore	1
delight	eng_celtic_thomas_osborne_davis	1
delight	eng_hall_john_gay	1
delight	eng_hymn_steele	1
delight	eng_parlour_stephen_foster	1
delighted	eng_british_sir_john_suckling	1
delighted	eng_celtic_robert_burns	1
delighted	eng_hall_thomas_durfey	1
delighted	eng_hymn_cowper	1
delightful	eng_hall_ws_gilbert	1
delightful	eng_hymn_watts	1
delighting	eng_british_robert_herrick	1
delights	eng_british_john_keats	1
delights	eng_british_samuel_taylor_coleridge	1
delights	eng_celtic_thomas_moore	1
delights	eng_hall_john_clare	1
delights	eng_hymn_watts	1
deliver	eng_celtic_james_clarence_mangan	1
deliver	eng_hymn_charles_wesley	1
deliver	eng_hymn_heber	1
deliver	eng_hymn_lowry	1
deliverer	eng_hymn_montgomery	1
dell	eng_british_alfred_tennyson	1
dell	eng_british_charles_kingsley	1
dell	eng_british_jean_ingelow	1
dell	eng_british_matthew_arnold	1
dell	eng_british_william_blake	1
dell	eng_celtic_carolina_oliphant_lady_nairne	1
dell	eng_celtic_charles_joseph_kickham	1
dell	eng_celtic_james_hogg	1
dell	eng_celtic_robert_burns	1
dell	eng_celtic_william_motherwell	1
dell	eng_hall_edwin_waugh	1
dell	eng_parlour_george_frederick_root	1
delude	eng_hall_thomas_durfey	1
delusion	eng_british_edward_lear	1
delusion	eng_british_felicia_hemans	1
delvin	eng_celtic_robert_burns	1
delving	eng_celtic_walter_scott	1
demand	eng_british_robert_louis_stevenson	1
demand	eng_hall_thomas_durfey	1
demand	eng_hymn_cowper	1
demanding	eng_british_adelaide_anne_procter	1
demands	eng_hymn_charles_wesley	1
demean	eng_hall_john_clare	1
demesne	eng_british_john_keats	1
democracy	eng_american_james_russell_lowell	1
demurely	eng_british_christina_rossetti	1
demurred	eng_british_jean_ingelow	1
den	eng_british_charles_kingsley	1
den	eng_british_felicia_hemans	1
den	eng_british_matthew_arnold	1
den	eng_british_richard_lovelace	1
den	eng_british_samuel_taylor_coleridge	1
den	eng_british_william_blake	1
den	eng_celtic_james_hogg	1
den	eng_hall_john_clare	1
den	eng_hall_thomas_durfey	1
den	eng_hymn_watts	1
denial	eng_british_lord_byron	1
denial	eng_hall_william_barnes	1
denied	eng_american_james_russell_lowell	1
denied	eng_british_felicia_hemans	1
denied	eng_british_frances_anne_kemble	1
denied	eng_british_matthew_arnold	1
denied	eng_celtic_walter_scott	1
denied	eng_hall_ws_gilbert	1
denied	eng_hymn_cowper	1
denies	eng_british_lord_byron	1
denies	eng_celtic_robert_burns	1
denies	eng_hall_ws_gilbert	1
denies	eng_hymn_steele	1
dennis	eng_british_charles_kingsley	1
denomination	eng_celtic_robert_burns	1
denominations	eng_celtic_robert_burns	1
denounce	eng_hymn_watts	1
dens	eng_british_lewis_carroll	1
dens	eng_celtic_robert_burns	1
denunciation	eng_british_arthur_hugh_clough	1
deny	eng_british_felicia_hemans	1
deny	eng_british_lewis_carroll	1
deny	eng_hall_john_clare	1
deny	eng_hall_ws_gilbert	1
deny	eng_hymn_heber	1
denying	eng_hall_thomas_durfey	1
deo	eng_british_richard_lovelace	1
depart	eng_american_abram_joseph_ryan	1
depart	eng_american_william_cullen_bryant	1
depart	eng_british_charles_mackay	1
depart	eng_british_frances_anne_kemble	1
depart	eng_british_john_dowland	1
depart	eng_british_matthew_arnold	1
depart	eng_british_william_blake	1
depart	eng_celtic_james_clarence_mangan	1
depart	eng_celtic_thomas_moore	1
depart	eng_hymn_cowper	1
depart	eng_hymn_montgomery	1
depart	eng_parlour_stephen_foster	1
departed	eng_british_arthur_hugh_clough	1
departed	eng_hall_thomas_durfey	1
departed	eng_hymn_montgomery	1
departing	eng_british_matthew_arnold	1
departs	eng_british_felicia_hemans	1
depend	eng_british_edward_fitzgerald	1
depend	eng_hall_thomas_durfey	1
depend	eng_hymn_charles_wesley	1
depend	eng_hymn_watts	1
depended	eng_british_adelaide_anne_procter	1
dependent	eng_british_elizabeth_barrett_browning	1
depends	eng_celtic_robert_burns	1
depends	eng_hymn_watts	1
deplore	eng_british_adelaide_anne_procter	1
deplore	eng_celtic_james_hogg	1
deplore	eng_celtic_thomas_osborne_davis	1
deplore	eng_hall_thomas_durfey	1
deplore	eng_hymn_charles_wesley	1
deplored	eng_british_lewis_carroll	1
deplored	eng_british_lord_byron	1
deplored	eng_celtic_james_clarence_mangan	1
deprecate	eng_british_christina_rossetti	1
deprecate	eng_hymn_charles_wesley	1
deprive	eng_british_thomas_campion	1
deprive	eng_hall_thomas_durfey	1
depths	eng_british_christina_rossetti	1
depths	eng_british_felicia_hemans	1
depths	eng_hymn_watts	1
derby	eng_hall_thomas_durfey	1
deride	eng_american_john_greenleaf_whittier	1
deride	eng_british_thomas_campion	1
deride	eng_hall_john_clare	1
deride	eng_hall_thomas_durfey	1
derision	eng_british_robert_herrick	1
derision	eng_celtic_thomas_moore	1
derision	eng_hall_thomas_durfey	1
derive	eng_british_arthur_hugh_clough	1
derive	eng_british_robert_herrick	1
derives	eng_hymn_watts	1
des	eng_british_felicia_hemans	1
descend	eng_british_adelaide_anne_procter	1
descend	eng_british_edward_lear	1
descend	eng_british_felicia_hemans	1
descend	eng_british_lord_byron	1
descend	eng_british_thomas_campion	1
descend	eng_british_william_blake	1
descend	eng_hall_john_clare	1
descend	eng_hymn_charles_wesley	1
descend	eng_hymn_cowper	1
descend	eng_hymn_doddridge	1
descend	eng_hymn_montgomery	1
descend	eng_hymn_spafford	1
descendants	eng_celtic_james_clarence_mangan	1
descended	eng_hymn_watts	1
descending	eng_british_john_keats	1
descending	eng_celtic_walter_scott	1
descends	eng_american_oliver_wendell_holmes_sr	1
descends	eng_british_emily_bronte	1
descends	eng_british_richard_lovelace	1
descent	eng_british_felicia_hemans	1
descent	eng_british_william_wordsworth	1
describe	eng_british_samuel_taylor_coleridge	1
describe	eng_celtic_robert_burns	1
describe	eng_hymn_watts	1
described	eng_british_samuel_taylor_coleridge	1
describing	eng_british_lewis_carroll	1
description	eng_british_richard_lovelace	1
descry	eng_british_emily_bronte	1
descry	eng_british_lewis_carroll	1
descry	eng_hall_thomas_durfey	1
desecrate	eng_british_adelaide_anne_procter	1
desert	eng_british_adelaide_anne_procter	1
desert	eng_british_robert_herrick	1
desert	eng_hymn_charles_wesley	1
deserted	eng_british_elizabeth_barrett_browning	1
deserted	eng_celtic_robert_burns	1
deserts	eng_british_felicia_hemans	1
deserts	eng_british_thomas_campion	1
deserve	eng_hymn_watts	1
design	eng_american_james_russell_lowell	1
design	eng_british_lewis_carroll	1
design	eng_british_robert_herrick	1
design	eng_hall_thomas_durfey	1
designed	eng_american_george_pope_morris	1
designed	eng_british_arthur_hugh_clough	1
designed	eng_hymn_watts	1
designing	eng_hall_thomas_durfey	1
designs	eng_hall_thomas_durfey	1
designs	eng_hymn_cowper	1
desirable	eng_hymn_watts	1
desire	eng_american_bayard_taylor	1
desire	eng_american_louise_chandler_moulton	1
desire	eng_american_nora_perry	1
desire	eng_american_thomas_buchanan_read	1
desire	eng_british_arthur_hugh_clough	1
desire	eng_british_frances_anne_kemble	1
desire	eng_british_john_dowland	1
desire	eng_british_william_blake	1
desire	eng_celtic_james_clarence_mangan	1
desire	eng_celtic_thomas_moore	1
desire	eng_hall_william_barnes	1
desire	eng_hymn_montgomery	1
desire	eng_hymn_steele	1
desired	eng_british_thomas_campion	1
desired	eng_hall_thomas_durfey	1
desired	eng_hymn_watts	1
desires	eng_british_emily_bronte	1
desires	eng_british_matthew_arnold	1
desires	eng_british_thomas_campion	1
desires	eng_british_thomas_carew	1
desires	eng_british_william_wordsworth	1
desires	eng_celtic_robert_burns	1
desires	eng_hall_john_gay	1
desiring	eng_british_robert_herrick	1
desirous	eng_hall_john_gay	1
desolate	eng_british_christina_rossetti	1
desolate	eng_british_jean_ingelow	1
desolate	eng_british_william_wordsworth	1
desolate	eng_celtic_james_clarence_mangan	1
desolate	eng_hall_john_clare	1
desolate	eng_hymn_montgomery	1
desolation	eng_american_francis_scott_key	1
desolation	eng_british_adelaide_anne_procter	1
desolation	eng_british_robert_herrick	1
desolation	eng_celtic_robert_burns	1
desolation	eng_celtic_thomas_moore	1
despair	eng_american_james_russell_lowell	1
despair	eng_american_john_greenleaf_whittier	1
despair	eng_american_margaret_junkin_preston	1
despair	eng_american_rose_terry_cooke	1
despair	eng_british_edward_fitzgerald	1
despair	eng_british_edward_lear	1
despair	eng_british_elizabeth_barrett_browning	1
despair	eng_british_jean_ingelow	1
despair	eng_british_john_keats	1
despair	eng_british_thomas_campion	1
despair	eng_celtic_james_clarence_mangan	1
despair	eng_celtic_walter_scott	1
despair	eng_hall_john_gay	1
despair	eng_hall_william_barnes	1
despair	eng_hall_ws_gilbert	1
despair	eng_hymn_addison	1
despair	eng_hymn_heber	1
despairs	eng_british_emily_bronte	1
despairs	eng_british_john_keats	1
despairs	eng_british_matthew_arnold	1
despairs	eng_hymn_watts	1
desperation	eng_celtic_robert_burns	1
despise	eng_american_hannah_flagg_gould	1
despise	eng_british_matthew_arnold	1
despise	eng_british_thomas_carew	1
despise	eng_hall_william_barnes	1
despised	eng_british_emily_bronte	1
despised	eng_hall_john_clare	1
despised	eng_hymn_cowper	1
despises	eng_celtic_robert_burns	1
despising	eng_british_lord_byron	1
despite	eng_british_charles_mackay	1
despite	eng_british_robert_herrick	1
despite	eng_british_william_blake	1
despite	eng_hall_john_clare	1
despite	eng_hymn_charles_wesley	1
destinies	eng_british_robert_herrick	1
destiny	eng_british_emily_bronte	1
destiny	eng_british_percy_bysshe_shelley	1
destiny	eng_celtic_robert_burns	1
destiny	eng_celtic_thomas_moore	1
destiny	eng_hall_thomas_durfey	1
destiny	eng_hymn_heber	1
destitute	eng_british_robert_herrick	1
destroy	eng_british_lord_byron	1
destroy	eng_british_thomas_campion	1
destroy	eng_british_william_wordsworth	1
destroy	eng_celtic_robert_burns	1
destroy	eng_celtic_thomas_moore	1
destroy	eng_hymn_doddridge	1
destroyed	eng_british_emily_bronte	1
destroyed	eng_hymn_watts	1
destroying	eng_british_adelaide_anne_procter	1
destroys	eng_british_thomas_carew	1
destruction	eng_british_richard_lovelace	1
detach	eng_celtic_robert_burns	1
detail	eng_hymn_watts	1
detain	eng_british_arthur_hugh_clough	1
detain	eng_hymn_cowper	1
detect	eng_british_arthur_hugh_clough	1
detect	eng_british_robert_herrick	1
detect	eng_hall_ws_gilbert	1
detected	eng_british_william_wordsworth	1
detecting	eng_british_thomas_campion	1
determine	eng_celtic_robert_burns	1
determine	eng_hall_thomas_durfey	1
detest	eng_british_lewis_carroll	1
detest	eng_celtic_robert_burns	1
devil	eng_british_christina_rossetti	1
devil	eng_celtic_james_hogg	1
devil	eng_hall_william_barnes	1
devil	eng_hymn_watts	1
devise	eng_british_thomas_campion	1
devise	eng_hall_ws_gilbert	1
devising	eng_hall_ws_gilbert	1
devon	eng_british_robert_herrick	1
devoted	eng_british_lord_byron	1
devotee	eng_hall_john_clare	1
devotion	eng_british_felicia_hemans	1
devotion	eng_british_matthew_arnold	1
devotion	eng_british_richard_lovelace	1
devotion	eng_british_thomas_campion	1
devotion	eng_celtic_james_hogg	1
devotion	eng_celtic_thomas_moore	1
devotion	eng_hymn_heber	1
devotion	eng_hymn_watts	1
devour	eng_british_felicia_hemans	1
devour	eng_british_richard_lovelace	1
devour	eng_hymn_heber	1
devouring	eng_british_thomas_campion	1
devout	eng_british_jean_ingelow	1
devout	eng_celtic_robert_burns	1
devoutly	eng_hall_thomas_durfey	1
dew	eng_american_james_russell_lowell	1
dew	eng_american_william_cullen_bryant	1
dew	eng_british_dinah_maria_craik	1
dew	eng_british_elizabeth_barrett_browning	1
dew	eng_british_lord_byron	1
dew	eng_celtic_james_hogg	1
dew	eng_hall_ws_gilbert	1
dew	eng_hymn_ken	1
dewing	eng_celtic_walter_scott	1
dews	eng_british_christina_rossetti	1
dews	eng_british_william_wordsworth	1
dews	eng_celtic_robert_burns	1
dews	eng_hall_john_clare	1
dews	eng_hymn_doddridge	1
dews	eng_hymn_watts	1
dey	eng_hall_thomas_durfey	1
di	eng_british_arthur_hugh_clough	1
diadem	eng_american_oliver_wendell_holmes_sr	1
diadem	eng_british_felicia_hemans	1
diadem	eng_british_john_keats	1
diadem	eng_british_lord_byron	1
diadem	eng_british_robert_herrick	1
diadem	eng_british_thomas_campion	1
diadem	eng_hymn_perronet	1
dial	eng_celtic_carolina_oliphant_lady_nairne	1
dialogues	eng_british_richard_lovelace	1
dian	eng_american_edgar_allan_poe	1
diana	eng_celtic_robert_burns	1
dibble	eng_celtic_robert_burns	1
dibs	eng_hall_william_barnes	1
dice	eng_british_samuel_taylor_coleridge	1
dice	eng_hall_thomas_durfey	1
dick	eng_hall_edwin_waugh	1
dictate	eng_american_henry_timrod	1
dictatorship	eng_british_robert_herrick	1
dictionary	eng_british_robert_browning	1
did	eng_british_charles_kingsley	1
did	eng_british_jean_ingelow	1
did	eng_british_robert_louis_stevenson	1
did	eng_british_samuel_taylor_coleridge	1
did	eng_celtic_robert_burns	1
did	eng_hall_william_barnes	1
did	eng_hall_ws_gilbert	1
did	eng_hymn_cowper	1
diddle	eng_hall_thomas_durfey	1
die	eng_american_george_pope_morris	1
die	eng_american_john_greenleaf_whittier	1
die	eng_american_phillis_wheatley	1
die	eng_british_ben_jonson	1
die	eng_british_jean_ingelow	1
die	eng_british_robert_louis_stevenson	1
die	eng_british_thomas_carew	1
die	eng_british_william_blake	1
die	eng_celtic_walter_scott	1
die	eng_celtic_william_motherwell	1
die	eng_hymn_hastings	1
die	eng_hymn_newton	1
die	eng_hymn_ray_palmer	1
died	eng_american_abram_joseph_ryan	1
died	eng_american_edgar_allan_poe	1
died	eng_american_hannah_flagg_gould	1
died	eng_american_john_pierpont	1
died	eng_american_nora_perry	1
died	eng_american_william_cullen_bryant	1
died	eng_british_eliza_cook	1
died	eng_british_lord_byron	1
died	eng_british_robert_browning	1
died	eng_british_samuel_taylor_coleridge	1
died	eng_british_sir_john_suckling	1
died	eng_british_william_blake	1
died	eng_british_william_wordsworth	1
died	eng_celtic_james_clarence_mangan	1
died	eng_celtic_thomas_osborne_davis	1
died	eng_hall_ws_gilbert	1
died	eng_hymn_addison	1
died	eng_hymn_doddridge	1
died	eng_hymn_hoffman	1
died	eng_hymn_sf_smith	1
died	eng_hymn_watts	1
dier	eng_hall_william_barnes	1
dies	eng_american_edgar_allan_poe	1
dies	eng_american_john_greenleaf_whittier	1
dies	eng_american_phillis_wheatley	1
dies	eng_british_christina_rossetti	1
dies	eng_british_emily_bronte	1
dies	eng_british_matthew_arnold	1
dies	eng_british_percy_bysshe_shelley	1
dies	eng_british_richard_lovelace	1
dies	eng_british_robert_louis_stevenson	1
dies	eng_british_thomas_campion	1
dies	eng_british_thomas_carew	1
dies	eng_celtic_robert_burns	1
dies	eng_hall_john_clare	1
dies	eng_hall_john_gay	1
dies	eng_hymn_charles_wesley	1
dies	eng_hymn_cowper	1
dies	eng_hymn_fawcett	1
diet	eng_british_robert_louis_stevenson	1
diet	eng_hall_thomas_durfey	1
differ	eng_celtic_robert_burns	1
diffuse	eng_hymn_doddridge	1
digestion	eng_british_lewis_carroll	1
dignified	eng_british_william_wordsworth	1
digression	eng_british_lewis_carroll	1
dike	eng_celtic_james_hogg	1
dilate	eng_british_elizabeth_barrett_browning	1
dildo	eng_hall_thomas_durfey	1
dim	eng_american_abram_joseph_ryan	1
dim	eng_american_bayard_taylor	1
dim	eng_american_john_greenleaf_whittier	1
dim	eng_british_alfred_tennyson	1
dim	eng_british_edward_lear	1
dim	eng_british_john_keats	1
dim	eng_british_percy_bysshe_shelley	1
dim	eng_celtic_gerald_griffin	1
dim	eng_celtic_james_hogg	1
dim	eng_hall_edwin_waugh	1
dim	eng_hymn_montgomery	1
dim	eng_hymn_newton	1
diminish	eng_british_robert_louis_stevenson	1
diminished	eng_british_christina_rossetti	1
diminution	eng_celtic_robert_burns	1
dimple	eng_british_christina_rossetti	1
din	eng_american_james_russell_lowell	1
din	eng_american_margaret_junkin_preston	1
din	eng_british_matthew_arnold	1
din	eng_hall_edwin_waugh	1
din	eng_hall_john_clare	1
din	eng_hymn_cowper	1
dine	eng_american_ann_taylor	1
dine	eng_british_alfred_tennyson	1
dine	eng_british_edward_lear	1
dine	eng_british_robert_louis_stevenson	1
dined	eng_british_richard_lovelace	1
ding	eng_british_edward_lear	1
ding	eng_celtic_robert_burns	1
ding	eng_hall_william_barnes	1
dint	eng_celtic_robert_burns	1
diocesan	eng_british_robert_herrick	1
dip	eng_celtic_thomas_moore	1
diploma	eng_british_robert_browning	1
dipping	eng_british_elizabeth_barrett_browning	1
dips	eng_british_elizabeth_barrett_browning	1
dips	eng_british_jean_ingelow	1
dips	eng_hall_john_clare	1
directed	eng_celtic_robert_burns	1
directed	eng_hall_john_gay	1
directing	eng_british_richard_lovelace	1
direction	eng_hall_thomas_durfey	1
direction	eng_hymn_watts	1
directly	eng_hall_ws_gilbert	1
directory	eng_hall_thomas_durfey	1
dirge	eng_american_abram_joseph_ryan	1
dirge	eng_british_elizabeth_barrett_browning	1
dirge	eng_british_felicia_hemans	1
dirge	eng_british_percy_bysshe_shelley	1
dirt	eng_american_jane_taylor	1
dirt	eng_british_richard_lovelace	1
dirt	eng_hall_john_gay	1
dirt	eng_hall_thomas_durfey	1
disagree	eng_hall_thomas_durfey	1
disagree	eng_hymn_watts	1
disallowed	eng_british_elizabeth_barrett_browning	1
disappear	eng_british_jean_ingelow	1
disappear	eng_british_matthew_arnold	1
disappear	eng_celtic_robert_burns	1
disappear	eng_celtic_walter_scott	1
disappear	eng_hall_john_clare	1
disappear	eng_hall_thomas_durfey	1
disappear	eng_hymn_watts	1
disappeared	eng_american_edgar_allan_poe	1
disappearing	eng_british_edward_lear	1
disappears	eng_hymn_doddridge	1
disappears	eng_hymn_sf_smith	1
disappointed	eng_hymn_watts	1
disapprove	eng_hall_thomas_durfey	1
disapproves	eng_hall_john_clare	1
disarm	eng_british_felicia_hemans	1
disarray	eng_hall_john_clare	1
disaster	eng_american_edgar_allan_poe	1
disaster	eng_american_thomas_buchanan_read	1
disaster	eng_celtic_robert_burns	1
disasters	eng_celtic_robert_burns	1
disasters	eng_hall_thomas_durfey	1
disavow	eng_british_elizabeth_barrett_browning	1
disband	eng_hall_thomas_durfey	1
disburse	eng_hall_thomas_durfey	1
discarded	eng_celtic_robert_burns	1
discern	eng_british_elizabeth_barrett_browning	1
discerns	eng_british_matthew_arnold	1
discharge	eng_hymn_watts	1
discharged	eng_hymn_cowper	1
disciples	eng_hall_thomas_durfey	1
discipline	eng_american_nathaniel_parker_willis	1
disclaim	eng_celtic_robert_burns	1
disclaim	eng_hall_john_clare	1
disclose	eng_british_frances_anne_kemble	1
disclose	eng_british_robert_herrick	1
disclose	eng_british_robert_louis_stevenson	1
disclose	eng_hall_john_clare	1
disclose	eng_hall_john_gay	1
disclosed	eng_hall_thomas_durfey	1
discloses	eng_american_francis_scott_key	1
discloses	eng_british_richard_lovelace	1
discloses	eng_hall_thomas_durfey	1
discontent	eng_british_adelaide_anne_procter	1
discontent	eng_british_robert_herrick	1
discontent	eng_hall_thomas_durfey	1
discord	eng_british_thomas_campion	1
discourse	eng_british_frances_anne_kemble	1
discourse	eng_british_samuel_taylor_coleridge	1
discourse	eng_hall_thomas_durfey	1
discover	eng_british_sir_john_suckling	1
discover	eng_celtic_carolina_oliphant_lady_nairne	1
discover	eng_celtic_robert_burns	1
discover	eng_hall_john_gay	1
discover	eng_hall_ws_gilbert	1
discover	eng_hymn_cowper	1
discover	eng_parlour_thomas_haynes_bayly	1
discovers	eng_hall_thomas_durfey	1
discovery	eng_british_samuel_taylor_coleridge	1
discreet	eng_celtic_robert_burns	1
discreetly	eng_celtic_robert_burns	1
discretion	eng_hall_thomas_durfey	1
disdain	eng_american_bayard_taylor	1
disdain	eng_american_henry_timrod	1
disdain	eng_british_elizabeth_barrett_browning	1
disdain	eng_british_felicia_hemans	1
disdain	eng_british_matthew_arnold	1
disdain	eng_celtic_walter_scott	1
disdaining	eng_british_adelaide_anne_procter	1
disdaining	eng_celtic_robert_burns	1
disdaining	eng_hall_john_clare	1
disdaining	eng_hall_thomas_durfey	1
disdains	eng_british_richard_lovelace	1
disdains	eng_hall_thomas_durfey	1
disdains	eng_hymn_cowper	1
disease	eng_british_arthur_hugh_clough	1
disease	eng_british_matthew_arnold	1
disease	eng_british_robert_herrick	1
disease	eng_british_william_wordsworth	1
disease	eng_celtic_robert_burns	1
disease	eng_hymn_charles_wesley	1
disease	eng_hymn_watts	1
diseases	eng_british_ben_jonson	1
diseases	eng_hall_thomas_durfey	1
disgrace	eng_american_jane_taylor	1
disgrace	eng_british_emily_bronte	1
disgrace	eng_british_frances_anne_kemble	1
disgrace	eng_british_john_dowland	1
disgrace	eng_british_richard_lovelace	1
disgrace	eng_hall_john_gay	1
disgrace	eng_hall_ws_gilbert	1
disgrace	eng_hymn_cowper	1
disgrace	eng_hymn_watts	1
disguise	eng_british_elizabeth_barrett_browning	1
disguise	eng_british_felicia_hemans	1
disguise	eng_british_william_blake	1
disguise	eng_celtic_robert_burns	1
disguise	eng_celtic_thomas_moore	1
disguise	eng_hall_edwin_waugh	1
disguise	eng_hall_john_gay	1
disguises	eng_british_john_dowland	1
disguises	eng_hall_thomas_durfey	1
disguising	eng_hall_ws_gilbert	1
disgusted	eng_british_lewis_carroll	1
dish	eng_celtic_robert_burns	1
dish	eng_hall_thomas_durfey	1
dishes	eng_hall_william_barnes	1
dishonesty	eng_hall_thomas_durfey	1
dislikes	eng_british_robert_herrick	1
disloyal	eng_celtic_thomas_moore	1
dismal	eng_celtic_james_clarence_mangan	1
dismay	eng_american_margaret_junkin_preston	1
dismay	eng_american_thomas_buchanan_read	1
dismay	eng_british_adelaide_anne_procter	1
dismay	eng_british_felicia_hemans	1
dismay	eng_celtic_walter_scott	1
dismay	eng_hall_edwin_waugh	1
dismay	eng_hall_john_clare	1
dismay	eng_hymn_hart	1
dismayed	eng_hymn_montgomery	1
dismayed	eng_parlour_george_frederick_root	1
disobey	eng_celtic_robert_burns	1
disown	eng_hall_john_clare	1
dispatch	eng_hall_thomas_durfey	1
dispatches	eng_hall_ws_gilbert	1
dispel	eng_british_lord_byron	1
dispel	eng_hymn_sf_smith	1
dispense	eng_celtic_robert_burns	1
dispense	eng_hall_thomas_durfey	1
dispense	eng_hymn_watts	1
dispersed	eng_american_ann_taylor	1
dispirited	eng_british_felicia_hemans	1
dispirited	eng_british_matthew_arnold	1
display	eng_american_phillis_wheatley	1
display	eng_british_percy_bysshe_shelley	1
display	eng_celtic_thomas_moore	1
display	eng_hymn_addison	1
display	eng_hymn_cowper	1
display	eng_hymn_fawcett	1
displayed	eng_british_lewis_carroll	1
displayed	eng_british_matthew_arnold	1
displayed	eng_hymn_doddridge	1
displayed	eng_hymn_tate	1
displayed	eng_hymn_watts	1
displays	eng_british_thomas_campion	1
displays	eng_hymn_montgomery	1
displeased	eng_american_jane_taylor	1
displeasure	eng_hall_thomas_durfey	1
dispose	eng_british_robert_herrick	1
disposes	eng_hall_thomas_durfey	1
dispossessed	eng_british_robert_herrick	1
dispute	eng_british_lewis_carroll	1
disputed	eng_celtic_robert_burns	1
dissatisfied	eng_hall_john_clare	1
dissect	eng_british_william_wordsworth	1
dissect	eng_hall_ws_gilbert	1
dissemble	eng_british_lord_byron	1
dissemble	eng_celtic_robert_burns	1
dissenter	eng_hall_thomas_durfey	1
dissolution	eng_british_arthur_hugh_clough	1
distance	eng_british_adelaide_anne_procter	1
