language	phonology	corpus_file	family	structure	kind	population	constrained	n_pairs	n_true	n_false	n_refused	rate_judged
eng	eng	eng_british_eliza_cook.txt	eng_song	historical-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	holorhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	holorhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	initial-alliteration	cell	endword-cross	no	496	9	316	171	0.027692
eng	eng	eng_british_eliza_cook.txt	eng_song	initial-alliteration	cell	word-within-line	no	992	43	689	260	0.058743
eng	eng	eng_british_eliza_cook.txt	eng_song	internal-alliteration	cell	endword-cross	no	496	9	316	171	0.027692
eng	eng	eng_british_eliza_cook.txt	eng_song	internal-alliteration	cell	word-within-line	no	992	43	689	260	0.058743
eng	eng	eng_british_eliza_cook.txt	eng_song	internal-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	internal-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	496	9	316	171	0.027692
eng	eng	eng_british_eliza_cook.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	992	105	823	64	0.113147
eng	eng	eng_british_eliza_cook.txt	eng_song	leonine-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	leonine-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	masculine-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	496	0	325	171	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	992	0	732	260	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	pararhyme	cell	endword-cross	no	496	0	325	171	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	pararhyme	cell	word-within-line	no	992	5	727	260	0.006831
eng	eng	eng_british_eliza_cook.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	496	22	303	171	0.067692
eng	eng	eng_british_eliza_cook.txt	eng_song	perfect-rhyme	preset	word-within-line	no	992	35	697	260	0.047814
eng	eng	eng_british_eliza_cook.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	repetition	cell	endword-cross	no	496	1	324	171	0.003077
eng	eng	eng_british_eliza_cook.txt	eng_song	repetition	cell	word-within-line	no	992	24	708	260	0.032787
eng	eng	eng_british_eliza_cook.txt	eng_song	rime-riche	cell	endword-cross	no	496	1	324	171	0.003077
eng	eng	eng_british_eliza_cook.txt	eng_song	rime-riche	cell	word-within-line	no	992	0	732	260	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	496	1	324	171	0.003077
eng	eng	eng_british_eliza_cook.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	992	0	732	260	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	semirhyme	cell	endword-cross	no	496	0	325	171	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	semirhyme	cell	word-within-line	no	992	0	732	260	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	skothending	cell	endword-cross	no	496	0	10	486	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	skothending	cell	word-within-line	no	992	29	59	904	0.329545
eng	eng	eng_british_eliza_cook.txt	eng_song	studlar	preset	endword-cross	no	496	10	290	196	0.033333
eng	eng	eng_british_eliza_cook.txt	eng_song	studlar	preset	word-within-line	no	992	39	480	473	0.075145
eng	eng	eng_british_eliza_cook.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	496	0	0	496	
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	992	2	34	956	0.055556
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	496	0	0	496	
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	992	1	35	956	0.027778
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	496	0	0	496	
eng	eng	eng_british_eliza_cook.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	992	0	36	956	0.000000
eng	eng	eng_british_eliza_cook.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	496	21	304	171	0.064615
eng	eng	eng_british_eliza_cook.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	992	11	721	260	0.015027
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	89560	210	69844	19506	0.002998
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	41573	111	27962	13500	0.003954
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	89560	372	71643	17545	0.005166
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	41573	359	37980	3234	0.009364
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	89560	166	71849	17545	0.002305
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	41573	42	38297	3234	0.001095
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	89560	3774	68241	17545	0.052406
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	41573	3000	35339	3234	0.078249
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	89560	701	71314	17545	0.009734
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	41573	298	38041	3234	0.007773
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending	cell	endword-cross	no	89560	838	24278	64444	0.033365
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending	cell	word-within-line	no	41573	99	6090	35384	0.015996
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	89560	61	25055	64444	0.002429
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	41573	30	6159	35384	0.004847
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	89560	8	70046	19506	0.000114
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	41573	4	28069	13500	0.000142
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	additive-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	additive-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	alliteration	cell	endword-cross	no	89560	2879	67175	19506	0.041097
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	alliteration	cell	word-within-line	no	41573	1711	26362	13500	0.060948
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	89560	15	141	89404	0.096154
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	41573	1	5	41567	0.166667
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	89560	8	148	89404	0.051282
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	41573	0	6	41567	0.000000
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	89560	5	151	89404	0.032051
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	41573	0	6	41567	0.000000
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	assonance	cell	endword-cross	no	89560	6650	63404	19506	0.094927
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	assonance	cell	word-within-line	no	41573	2031	26042	13500	0.072347
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	broken-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	broken-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	consonance	cell	endword-cross	no	89560	12337	57717	19506	0.176107
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	consonance	cell	word-within-line	no	41573	3610	24463	13500	0.128593
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cross-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cross-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	89560	12337	57717	19506	0.176107
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	41573	3610	24463	13500	0.128593
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	89560	2702	67352	19506	0.038570
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	41573	664	27409	13500	0.023653
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	89560	548	69506	19506	0.007823
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	41573	302	27771	13500	0.010758
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	89560	2154	67900	19506	0.030748
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	cynghanedd-lusg-56	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dactylic-rhyme	cell	endword-cross	yes	89560	2	70052	19506	0.000029
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dactylic-rhyme	cell	word-within-line	no	41573	0	28073	13500	0.000000
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	drottkvaett-adalhending	preset	endword-cross	no	89560	900	24216	64444	0.035834
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	drottkvaett-adalhending	preset	word-within-line	no	41573	129	6060	35384	0.020843
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	drottkvaett-hending	preset	endword-cross	no	89560	9330	15786	64444	0.371476
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	drottkvaett-hending	preset	word-within-line	no	41573	1671	4518	35384	0.269995
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa	preset	endword-cross	no	89560	663	9964	78933	0.062388
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa	preset	word-within-line	no	41573	82	1077	40414	0.070751
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	endword-cross	no	89560	103	10524	78933	0.009692
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-(consonant-only)	cell	word-within-line	no	41573	7	1152	40414	0.006040
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	endword-cross	no	89560	170	10457	78933	0.015997
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-(full-aksara)	cell	word-within-line	no	41573	10	1149	40414	0.008628
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-50	cell	endword-cross	no	89560	444	10183	78933	0.041780
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	dvitiyakshara-prasa-50	cell	word-within-line	no	41573	50	1109	40414	0.043141
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	eye-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	eye-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	feminine-rhyme	cell	endword-cross	yes	89560	122	69932	19506	0.001742
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	feminine-rhyme	cell	word-within-line	no	41573	1	28072	13500	0.000036
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	historical-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	historical-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	holorhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	holorhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	initial-alliteration	cell	endword-cross	no	89560	2879	67175	19506	0.041097
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	initial-alliteration	cell	word-within-line	no	41573	1711	26362	13500	0.060948
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	internal-alliteration	cell	endword-cross	no	89560	2879	67175	19506	0.041097
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	internal-alliteration	cell	word-within-line	no	41573	1711	26362	13500	0.060948
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	internal-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	internal-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	kalevala-alliteration	preset	endword-cross	no	89560	4447	67568	17545	0.061751
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	kalevala-alliteration	preset	word-within-line	no	41573	3515	34824	3234	0.091682
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	leonine-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	leonine-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	masculine-rhyme	cell	endword-cross	yes	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	masculine-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	mosaic-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	mosaic-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	multisyllabic-rhyme	cell	endword-cross	no	89560	0	70054	19506	0.000000
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	multisyllabic-rhyme	cell	word-within-line	no	41573	0	28073	13500	0.000000
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	pararhyme	cell	endword-cross	no	89560	446	69608	19506	0.006367
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	pararhyme	cell	word-within-line	no	41573	152	27921	13500	0.005414
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	perfect-rhyme	preset	endword-cross	yes	89560	2624	67430	19506	0.037457
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	perfect-rhyme	preset	word-within-line	no	41573	659	27414	13500	0.023475
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	endword-cross	yes	89560	2079	67975	19506	0.029677
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	perfect-rhyme-(last-stressed-syllable)	cell	word-within-line	no	41573	358	27715	13500	0.012752
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	phrasal-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	phrasal-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	repetition	cell	endword-cross	no	89560	545	69509	19506	0.007780
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	repetition	cell	word-within-line	no	41573	301	27772	13500	0.010722
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	rime-riche	cell	endword-cross	no	89560	42	70012	19506	0.000600
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	rime-riche	cell	word-within-line	no	41573	12	28061	13500	0.000427
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	endword-cross	yes	89560	50	70004	19506	0.000714
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	rime-riche-(last-stressed-syllable)	cell	word-within-line	no	41573	16	28057	13500	0.000570
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	semirhyme	cell	endword-cross	no	89560	488	69566	19506	0.006966
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	semirhyme	cell	word-within-line	no	41573	36	28037	13500	0.001282
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	skothending	cell	endword-cross	no	89560	9236	15880	64444	0.367734
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	skothending	cell	word-within-line	no	41573	1639	4550	35384	0.264825
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	studlar	preset	endword-cross	no	89560	2860	56056	30644	0.048544
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	studlar	preset	word-within-line	no	41573	1158	18091	22324	0.060159
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	subtractive-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	subtractive-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme	preset	endword-cross	no	89560	1235	9742	78583	0.112508
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme	preset	word-within-line	no	41573	442	3261	37870	0.119363
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	endword-cross	no	89560	847	10130	78583	0.077161
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme-(final-unstressed-syllable)	cell	word-within-line	no	41573	209	3494	37870	0.056441
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme-22	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rhyme-22	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rime-riche	cell	endword-cross	no	89560	327	10650	78583	0.029790
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	syllabic-rime-riche	cell	word-within-line	no	41573	24	3679	37870	0.006481
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	wrenched-rhyme	cell	endword-cross	no	89560	2087	67967	19506	0.029791
eng	eng	eng_british_elizabeth_barrett_browning.txt	eng_song	wrenched-rhyme	cell	word-within-line	no	41573	362	27711	13500	0.012895
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong)	cell	endword-cross	no	23370	41	20477	2852	0.001998
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong)	cell	word-within-line	no	15795	62	11610	4123	0.005312
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	endword-cross	no	23370	39	20479	2852	0.001901
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong)-47	cell	word-within-line	no	15795	162	14829	804	0.010806
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	endword-cross	no	23370	51	20467	2852	0.002486
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(strong,-closed-syllable)	cell	word-within-line	no	15795	21	14970	804	0.001401
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(weak)	cell	endword-cross	no	23370	788	19730	2852	0.038405
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(weak)	cell	word-within-line	no	15795	1092	13899	804	0.072844
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	endword-cross	no	23370	150	20368	2852	0.007311
eng	eng	eng_british_emily_bronte.txt	eng_song	Kalevala-alliteration-(weak,-framed)	cell	word-within-line	no	15795	111	14880	804	0.007404
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending	cell	endword-cross	no	23370	113	4527	18730	0.024353
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending	cell	word-within-line	no	15795	45	2821	12929	0.015701
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending-(identical-onsets)	cell	endword-cross	no	23370	1	4639	18730	0.000216
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending-(identical-onsets)	cell	word-within-line	no	15795	14	2852	12929	0.004885
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending-adjacent	cell	endword-cross	no	23370	0	20518	2852	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	adalhending-adjacent	cell	word-within-line	no	15795	1	11671	4123	0.000086
eng	eng	eng_british_emily_bronte.txt	eng_song	additive-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	additive-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	alliteration	cell	endword-cross	no	23370	672	19846	2852	0.032752
eng	eng	eng_british_emily_bronte.txt	eng_song	alliteration	cell	word-within-line	no	15795	652	11020	4123	0.055860
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme	preset	endword-cross	no	23370	0	10	23360	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme	preset	word-within-line	no	15795	1	2	15792	0.333333
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	endword-cross	no	23370	0	10	23360	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme-(penultimate-stressed-syllable)	cell	word-within-line	no	15795	0	3	15792	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme-33	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rhyme-33	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rime-riche	cell	endword-cross	no	23370	0	10	23360	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	apocopated-rime-riche	cell	word-within-line	no	15795	0	3	15792	0.000000
eng	eng	eng_british_emily_bronte.txt	eng_song	assonance	cell	endword-cross	no	23370	2272	18246	2852	0.110732
eng	eng	eng_british_emily_bronte.txt	eng_song	assonance	cell	word-within-line	no	15795	896	10776	4123	0.076765
eng	eng	eng_british_emily_bronte.txt	eng_song	broken-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	broken-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	consonance	cell	endword-cross	no	23370	3297	17221	2852	0.160688
eng	eng	eng_british_emily_bronte.txt	eng_song	consonance	cell	word-within-line	no	15795	1483	10189	4123	0.127056
eng	eng	eng_british_emily_bronte.txt	eng_song	cross-rhyme	cell	endword-cross	no	23370	635	19883	2852	0.030948
eng	eng	eng_british_emily_bronte.txt	eng_song	cross-rhyme	cell	word-within-line	no	15795	123	11549	4123	0.010538
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-(consonant-answer)	cell	endword-cross	no	23370	3297	17221	2852	0.160688
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-(consonant-answer)	cell	word-within-line	no	15795	1483	10189	4123	0.127056
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg	preset	endword-cross	no	23370	704	19814	2852	0.034311
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg	preset	word-within-line	no	15795	226	11446	4123	0.019363
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	endword-cross	no	23370	64	20454	2852	0.003119
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg-(identical-onsets)	cell	word-within-line	no	15795	102	11570	4123	0.008739
eng	eng	eng_british_emily_bronte.txt	eng_song	cynghanedd-lusg-56	cell	endword-cross	no	23370	640	19878	2852	0.031192
