song	step	measured	harness_commit	verb	exit	fact	value
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:FUNCTION_UNDECLARED	NOTE x1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:HOOK_UNDECLARED	NOTE x1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:LATE_ENTRY	NOTE x8
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:NO_SETTING	NOTE x1
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:PROMINENCE_CANNOT_ALIGN	NOTE x16
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:PROMINENCE_EXCEEDS_HEADS	NOTE x16
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:RETURN_NEVER_RETURNS	NOTE x2
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:SINGLE_INSTANCE	NOTE x3
crooked_waltz	22	2026-08-25	6d79e08-WORKING	song	0	finding:SPARSE	NOTE x6
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	stop_reason	SUCCESS
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	rounds	0
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	md5_in	2673775a65a1
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	md5_out	2673775a65a1
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	unchanged	yes
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	mandated	47
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	judged	47
crooked_waltz	23	2026-08-25	6d79e08-WORKING	revise	0	pairs_refused	0
