file	author	title	n_lines	n_tokens	mattr	fwr	anaphora	cv	predictability
eng_hbv_rosamund_marriott_watson.txt	Rosamund Marriott Watson (1863-1911)	OMNIA SOMNIA	16	128	0.8303797468354429	0.375	0.0625	0.1767766952966369	0.7142857142857143
eng_hbv_rosamund_marriott_watson.txt	Rosamund Marriott Watson (1863-1911)	REQUIESCAT	12	79	0.792	0.4177215189873418	0.25	0.20551584812625268	0.6666666666666666
eng_hbv_samuel_hinds.txt	Samuel Hinds (1793-1872)	"Baby Sleeps"	8	45	0.6444444444444445	0.4	0.5	0.47816521758555586	0.75
eng_hbv_selleck_osborn.txt	Selleck Osborn (1783-1826)	A Modest Wit	38	245	0.8298979591836735	0.3795918367346939	0.13157894736842105	0.2655571810549081	0.7777777777777778
eng_hbv_susan_coolidge.txt	Susan Coolidge (1835-1905)	How the Leaves Came Down	35	231	0.830989010989011	0.37662337662337664	0.08571428571428572	0.17445404051610292	0.625
eng_hbv_thomas_carlyle.txt	Thomas Carlyle (1795-1881)	ADIEU	30	158	0.601651376146789	0.379746835443038	0.16666666666666666	0.37291084725440743	0.9333333333333333
eng_hbv_thomas_hill.txt	Thomas Hill (1818-1891)	The Bobolink	60	334	0.8611929824561403	0.3772455089820359	0.06666666666666667	0.16518699669621223	0.6923076923076923
eng_hbv_thomas_warton.txt	Thomas Warton (1728-1790)	Inscription in a Hermitage	40	248	0.8679396984924623	0.3951612903225806	0.125	0.14516129032258066	0.4444444444444444
eng_hbv_trumbull_stickney.txt	Trumbull Stickney (1874-1904)	"LOVE, I MARVEL WHAT YOU ARE"	16	78	0.8441379310344828	0.4230769230769231	0.0625	0.2645751311064591	0.625
eng_hbv_walter_raleigh.txt	Walter Raleigh (1552?-1618)	"NOW WHAT IS LOVE"	30	213	0.733780487804878	0.431924882629108	0.3	0.11119924208757757	0.6923076923076923
eng_hbv_william_browne.txt	William Browne (1591-1643?)	SONG	30	173	0.8446774193548386	0.41040462427745666	0.1	0.1530428010968061	0.6666666666666666
eng_hbv_william_browne.txt	William Browne (1591-1643?)	"LOVE WHO WILL, FOR I'LL LOVE NONE"	18	113	0.8509375	0.4424778761061947	0.1111111111111111	0.15756189216606067	0.875
eng_hbv_william_erskine.txt	William Erskine (1769-1822)	Epigram	4	22	0.8636363636363636	0.36363636363636365	0.25	0.15745916432444337	0.0
eng_hbv_william_stirling_maxwell.txt	William Stirling-Maxwell (1818-1878)	TO ANNE	8	54	0.688	0.4074074074074074	0.625	0.06415002990995841	0.5
eng_hymn_addison.txt	Joseph Addison (1672-1719)	The spacious firmament on high	24	148	0.7824242424242424	0.4527027027027027	0.25	0.14554499478741903	0.6666666666666666
eng_hymn_addison.txt	Joseph Addison (1672-1719)	When all thy mercies, O my God	52	288	0.8430962343096234	0.3958333333333333	0.1346153846153846	0.18556096133176928	0.5909090909090909
eng_hymn_addison.txt	Joseph Addison (1672-1719)	How are thy servants blest, O Lord	40	223	0.8075862068965518	0.3632286995515695	0.15	0.2369054518721487	0.6666666666666666
eng_hymn_addison.txt	Joseph Addison (1672-1719)	When rising from the bed of death	24	137	0.8240909090909091	0.40145985401459855	0.16666666666666666	0.19896369591881766	0.5833333333333334
eng_hymn_addison.txt	Joseph Addison (1672-1719)	The Lord my pasture shall prepare	24	151	0.850392156862745	0.45695364238410596	0.20833333333333334	0.14126310601126849	0.6363636363636364
eng_hymn_cf_alexander.txt	Cecil Frances Alexander (1818-1895)	When wounded sore, the stricken soul	16	90	0.8121951219512195	0.35555555555555557	0.125	0.18724777273725243	0.2857142857142857
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	God of my life! through all my days	16	106	0.792280701754386	0.4056603773584906	0.3125	0.10505215778924569	0.375
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Hark the glad sound! the Savior comes	16	86	0.7724324324324324	0.38372093023255816	0.25	0.21691579193229804	0.75
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	My gracious Lord! I own thy right	16	104	0.8083636363636364	0.46153846153846156	0.25	0.12162606385262999	0.75
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Do not I love thee, oh, my Lord?	16	97	0.815	0.35051546391752575	0.125	0.1886907754404446	0.625
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	How gentle God's commands	16	82	0.8806060606060606	0.3780487804878049	0.1875	0.18088288992916252	0.875
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Grace! 'tis a charming sound	16	85	0.7927777777777778	0.4235294117647059	0.25	0.20747284810056937	0.875
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Awake, my soul--stretch every nerve	16	83	0.9047058823529412	0.3253012048192771	0.1875	0.16996067445380583	0.75
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Triumphant Zion! lift thy head	16	101	0.7969230769230768	0.32673267326732675	0.1875	0.10800705063995757	0.5
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Oh, happy day, that fixed my choice	24	153	0.8378846153846153	0.39215686274509803	0.125	0.16829272143246712	0.75
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	My God! and is thy table spread?	16	101	0.8357692307692308	0.3465346534653465	0.25	0.07342770779302636	0.8571428571428571
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Shine on our souls, Eternal God	16	96	0.8302127659574468	0.3541666666666667	0.1875	0.13176156917368248	0.375
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Thy presence, ever living God	16	104	0.7607272727272727	0.3557692307692308	0.1875	0.14390989949130545	0.375
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	"Father divine!" the Saviour cried	12	80	0.8625806451612904	0.375	0.25	0.13323467750529824	0.8333333333333334
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Mark the soft falling snow	24	94	0.8577777777777779	0.3723404255319149	0.16666666666666666	0.2648914808082709	0.5833333333333334
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Ye servants of the Lord	16	87	0.8310526315789474	0.4827586206896552	0.3125	0.19472499248387834	0.75
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	The uplifted eye and bended knee	16	98	0.7783673469387755	0.3163265306122449	0.25	0.10861498714281173	0.5
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	The darkened sky, how thick it lowers	20	132	0.8467469879518073	0.4015151515151515	0.2	0.15451574283614503	0.6
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Lord of the Sabbath, hear our vows	20	129	0.8455	0.40310077519379844	0.25	0.15867821310433117	0.7
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	House of our God, with cheerful anthems ring	24	177	0.845625	0.3954802259887006	0.16666666666666666	0.14547336937382752	0.5833333333333334
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Wait on the Lord, ye heirs of hope	16	100	0.799607843137255	0.41	0.3125	0.1649242250247064	0.42857142857142855
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Eternal and immortal King	20	118	0.8269565217391305	0.3983050847457627	0.1	0.15064736300534895	0.7
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Great ruler of all nature's frame	16	90	0.8234146341463414	0.3888888888888889	0.1875	0.13877773329774218	0.625
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	While the stars unnumbered roll	24	131	0.8639024390243902	0.40458015267175573	0.08333333333333333	0.14939225794489258	0.9090909090909091
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	God of eternity! from Thee	12	75	0.8838461538461538	0.41333333333333333	0.08333333333333333	0.1478738200854589	0.8333333333333334
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Now let our voices join	20	107	0.8200000000000001	0.4205607476635514	0.15	0.23845515555463692	0.9
eng_hymn_doddridge.txt	Philip Doddridge (1702-1751)	Sing, ye redeemed of the Lord	20	110	0.8059016393442623	0.4090909090909091	0.15	0.17721444263289027	0.7
eng_hymn_havergal.txt	Frances Ridley Havergal (1836-1879)	I gave my life for thee	24	134	0.6677647058823529	0.44776119402985076	0.25	0.24204887671980382	0.8333333333333334
eng_hymn_havergal.txt	Frances Ridley Havergal (1836-1879)	I cannot do without thee	21	105	0.5775	0.3904761904761905	0.42857142857142855	0.12344267996967354	0.8888888888888888
eng_hymn_havergal.txt	Frances Ridley Havergal (1836-1879)	Take my life, and let it be	28	177	0.68453125	0.4067796610169492	0.42857142857142855	0.2587883856965544	0.6153846153846154
eng_hymn_havergal.txt	Frances Ridley Havergal (1836-1879)	Light after darkness	28	90	0.6980487804878049	0.3333333333333333	0.07142857142857142	0.15234788000891208	0.6428571428571429
eng_hymn_ken.txt	Thomas Ken (1637-1711)	Praise God, from whom all blessings flow	4	25	0.8	0.36	1.0	0.06928203230275509	1.0
eng_hymn_ken.txt	Thomas Ken (1637-1711)	Awake, my soul, and with the sun	16	105	0.8217857142857143	0.4095238095238095	0.1875	0.12009066869446182	0.75
eng_hymn_newton.txt	John Newton (1725-1807)	Approach, my soul, the mercy-seat	16	91	0.8685714285714285	0.3956043956043956	0.125	0.16113053075401296	0.7142857142857143
